idx,kappa,abs_kappa,angle_sim_vs_ea,angle_euc_vs_ea,sim_second_norm,ea_second_norm
152,143.48970167860304,143.48970167860304,15.310177157923027,65.10626533971333,0.04426575874542431,12.694124908485687
153,-16.760867188396503,16.760867188396503,22.592268296181032,50.63713124701479,0.20834054973079122,4.0463841463858286
154,-3.0658968550552416e-11,3.0658968550552416e-11,0.0,145.97345775017914,3.249914585344129e+20,21796786376.7881
155,5.401517025989018,5.401517025989018,25.323410253617972,27.758981748424855,0.3082229474804076,1.9828098095633608
156,0.6288777903989098,0.6288777903989098,0.0551738310983937,89.94535874659381,4413.811039371717,647.4718043344166
157,-2.391650070969925,2.391650070969925,1.2954155258848405,88.05159615232864,38.53134713410713,39.97387321722607
158,0.9797529719295524,0.9797529719295524,21.537849455837588,62.97846507975542,10.703774844578485,2.1870003739617903
159,-5.133103348750286,5.133103348750286,10.66550105614151,75.58289020301609,3.13394741354109,7.01787082614944
160,-2.950053191050371,2.950053191050371,1.1764556256894765,85.96524147505681,6.799724105045954,20.38754844557541
161,-11.479182202549994,11.479182202549994,10.271555209487623,74.06593896128273,0.8888790228006821,8.2363489935079
162,-2.434316880315807e-11,2.434316880315807e-11,0.0,14.709283009764373,9.417374258564469e+20,26642890485.17146
163,-833.1244351294147,833.1244351294147,45.60788071364543,14.868436056955824,0.0026140828287702167,9.987362356509808
164,-2.5925305579183036,2.5925305579183036,26.305520390051864,44.28066694735485,1.1574514337575699,1.9171315481732698
165,-3.1084394936031113e-11,3.1084394936031113e-11,180.0,163.90559665949036,4.5598631222560476e+20,39767362896.639496
166,-6.6311985085422185,6.6311985085422185,1.3580166533499995,88.01109174249764,11.60528135991135,51.208134778158815
167,7.968624600940361,7.968624600940361,0.5264412122316553,89.35136954634565,44.83567808563207,166.63209385548873
168,12.67794994613035,12.67794994613035,19.412548649053598,50.19687928943635,0.22702628168876599,3.6474487263949475
169,-13.341223455907294,13.341223455907294,13.891310599160924,68.33462450992006,0.5602663230694337,6.448907124958116
170,7.6561760613817835,7.6561760613817835,14.588997610419426,67.92301362215669,0.996572383629156,5.234266698541942
171,0.43844279002752307,0.43844279002752307,3.0205165765841624,85.40956229405576,82.92596691103348,9.479629288817321
172,2.635160265069663,2.635160265069663,1.5304824002919544,87.83091695722129,40.95114283280811,38.39874896543608
173,12.746915341600575,12.746915341600575,28.11610614606897,38.1833719812352,0.1950487146297285,2.9712676296899647
174,-2.9530760752723734e-12,2.9530760752723734e-12,0.0,175.90306147543626,3.25726640134543e+20,14639635776.778862
175,-15.727917864812303,15.727917864812303,23.809128290343576,49.85307129167723,0.22782046813694495,3.897055236013977
176,13.57202231579748,13.57202231579748,0.42022985739025587,88.98884024542309,7.050543435289397,134.127841066939
177,-1.3949066146583815e-10,1.3949066146583815e-10,0.0,56.008092644235916,1.774715936186831e+21,74058915223.91158
178,-3.8006549056585763,3.8006549056585763,3.9798082583008028,83.43981492137786,5.762972311855406,13.584750132079824
179,6.650334842958128e-11,6.650334842958128e-11,0.0,16.205098353346017,1.9089620818485038e+21,85831846875.81232
180,-34.773794136664606,34.773794136664606,18.649246611047946,45.265092705205895,0.06535848484526398,4.641702561490212
181,-16.006037837005646,16.006037837005646,10.95736484406204,70.25351298981164,0.4071528811579,7.4461125557115775
182,-9.726137420173984,9.726137420173984,18.40688793613618,49.300213273484815,0.2718835026829365,3.278496264545483
183,-5.9834539811328815,5.9834539811328815,15.95897104885809,59.26996356701321,0.6566913538264234,3.5556793070423147
184,-6.318975247598611,6.318975247598611,26.721348648356365,31.912179600177478,0.3045239422068647,2.179320791051997
185,-5.470536361454829,5.470536361454829,10.988416695971045,72.47880257593863,1.576789096950406,5.812844414451219
186,-3.223292960558143,3.223292960558143,0.26220694960635504,89.27532680174059,50.93454915866088,138.47999188283893
187,30.130745741280258,30.130745741280258,37.26933483074155,66.97881457632371,0.03818199518539936,7.936880618073625
188,-14.322759833742976,14.322759833742976,14.15208598294691,70.08745085322244,0.7250685258386445,7.212175403909441
189,0.2102807628884823,0.2102807628884823,0.0030366276632803886,89.99399714440122,170265.038627199,7347.847288767899
190,-2.288249861760836,2.288249861760836,0.4265104728190108,89.2037274206539,63.074755357331846,91.68879135381624
191,-4.586434424532079,4.586434424532079,1.4406001459133668,87.07840114723115,7.952641630722392,31.623928107686123
